object_id,title,category,department,classification,culture,period,object_date,object_begin,object_end,medium,artist_name,artist_nationality,artist_begin,artist_end,accession_year,tags,score,matched,total,coverage,matched_words
310453,Nkishi (community power figure),western,The Michael C. Rockefeller Wing,Wood-Sculpture,Songye peoples,,19th–first half of 20th century,1800,1950,"Wood, copper, brass, iron, fiber, snakeskin, leather, fur, feathers, mud, resin",Songye artist and nganga (ritual specialist),,,,1978,"[""Men"", ""Ritual Objects""]",6.153333333333333,3,4,0.75,"['community', 'power', 'figure']"
53427,Six Jewel Rivers,eastern,Asian Art,Paintings,Japan,Edo period (1615–1868),ca. 1839,1829,1849,"Six handscrolls; ink, color, and gold on silk",Sakai Ōho,Japanese,1808.0,1841.0,2015,"[""Men"", ""Rivers"", ""Landscapes""]",6.09,2,3,0.6666666666666666,"['six', 'rivers']"
53172,"Three Poems from the Collection of Poems Ancient and Modern (Kokin wakashū), one of the Araki Fragments (Araki-gire)",eastern,Asian Art,Calligraphy,Japan,Heian period (ca. 900–1185),11th century,1000,1099,Page from a booklet mounted as a hanging scroll; ink on paper,Fujiwara no Yukinari (Kōzei),Japanese,972.0,1027.0,2015,"[""Poetry""]",5.509285714285714,14,19,0.7368421052631579,"['three', 'poems', 'from', 'the', 'collection', 'of', 'poems', 'ancient', 'and', 'modern', 'one', 'of', 'the', 'fragments']"
437422,Charity,western,European Paintings,Paintings,,,ca. 1630,1625,1635,Oil on canvas,Guido Reni,Italian,1575.0,1642.0,1974,"[""Children"", ""Women"", ""Allegory"", ""Nursing""]",6.4,1,1,1.0,['charity']
206965,Longcase astronomical regulator,western,European Sculpture and Decorative Arts,Horology,,,ca. 1768–70,1763,1775,"Case: oak veneered with ebony and brass, with gilt-bronze mounts; Dial: white enamel; Movement: gilded brass and steel",Ferdinand Berthoud,French,1727.0,1807.0,1982,,,0,3,0.0,[]
10810,Arcadia,western,The American Wing,,American,,ca. 1883,1880,1883,Oil on canvas,Thomas Eakins,American,1844.0,1916.0,1967,"[""Male Nudes"", ""Female Nudes"", ""Flutes""]",,0,1,0.0,[]
551786,"Book of the Dead of the Priest of Horus, Imhotep (Imuthes)",western,Egyptian Art,,,Early Ptolemaic Period,ca. 332–200 B.C.,-332,-200,"Papyrus, ink",,,,,1935,"[""Birds"", ""Lions"", ""Boats"", ""Hieratic""]",4.952500000000001,8,11,0.7272727272727273,"['book', 'of', 'the', 'dead', 'of', 'the', 'priest', 'of']"
435853,The Coronation of the Virgin,western,European Paintings,Paintings,,,after 1595,1595,1609,Oil on canvas,Annibale Carracci,Italian,1560.0,1609.0,1971,"[""Musical Instruments"", ""Doves"", ""Virgin Mary"", ""Gods""]",5.2250000000000005,4,5,0.8,"['the', 'of', 'the', 'virgin']"
459028,Portrait of Alvise Contarini(?); (verso) A Tethered Roebuck,western,Robert Lehman Collection,Paintings,,,ca. 1485–95,1480,1500,Oil on wood; verso: oil and gold on wood,Jacometto (Jacometto Veneziano),Italian,1472.0,1498.0,1975,"[""Men"", ""Portraits"", ""Profiles""]",5.533333333333334,3,8,0.375,"['portrait', 'of', 'a']"
816189,"”Abiding nowhere, the awakened mind arises”",eastern,Asian Art,Calligraphy,Japan,Kamakura (1185–1333) or Nanbokuchō (1336–92) period,early to mid-14th century,1333,1350,Hanging scroll; ink on paper,Musō Soseki,Japanese,1275.0,1351.0,2018,,5.33,4,6,0.6666666666666666,"['nowhere', 'the', 'mind', 'arises']"
206989,Commode à vantaux,eastern,European Sculpture and Decorative Arts,Woodwork-Furniture,,,ca. 1775–79 with later alterations,1770,1784,"Oak, pine, walnut, mahogany, and cherry veneered with hornbeam (partially stained), tulipwood, walnut, holly and maple (both partially stained), boxwood, mahogany, and other woods; red brocatelle marble; gilt bronze; iron, steel, and brass",David Roentgen,German,1743.0,1807.0,1982,"[""Men"", ""Women"", ""Dogs""]",,0,3,0.0,[]
206965,Longcase astronomical regulator,western,European Sculpture and Decorative Arts,Horology,,,ca. 1768–70,1763,1775,"Case: oak veneered with ebony and brass, with gilt-bronze mounts; Dial: white enamel; Movement: gilded brass and steel",Ferdinand Berthoud,French,1727.0,1807.0,1982,,,0,3,0.0,[]
329077,Head of a ruler,western,Ancient West Asian Art,,,Early Bronze Age,ca. 2300–2000 BCE,-2300,-2000,Copper alloy,,,,,1947,"[""Heads"", ""Men""]",5.38,3,4,0.75,"['head', 'of', 'a']"
472562,The Fieschi Morgan Staurotheke,eastern,Medieval Art,Enamels-Cloisonné,Byzantine,,early 9th century,800,835,"Gilded silver, gold, enamel worked in cloisonné, and niello",,,,,1917,"[""Christ"", ""Virgin Mary"", ""Crucifixion"", ""Saints""]",5.11,2,4,0.5,"['the', 'morgan']"
437422,Charity,western,European Paintings,Paintings,,,ca. 1630,1625,1635,Oil on canvas,Guido Reni,Italian,1575.0,1642.0,1974,"[""Children"", ""Women"", ""Allegory"", ""Nursing""]",6.4,1,1,1.0,['charity']
437798,The Glorification of the Barbaro Family,western,European Paintings,Paintings,,,ca. 1750,1745,1755,Oil on canvas,Giovanni Battista Tiepolo,Italian,1696.0,1770.0,1923,"[""Men"", ""Women"", ""Putti"", ""Sky""]",5.655,4,6,0.6666666666666666,"['the', 'of', 'the', 'family']"
329077,Head of a ruler,western,Ancient West Asian Art,,,Early Bronze Age,ca. 2300–2000 BCE,-2300,-2000,Copper alloy,,,,,1947,"[""Heads"", ""Men""]",5.38,3,4,0.75,"['head', 'of', 'a']"
459027,"Portrait of a Woman, Possibly a Nun of San Secondo; (verso) Scene in Grisaille",western,Robert Lehman Collection,Paintings,,,ca. 1485–95,1480,1500,Oil on wood; (verso: oil and gold on wood),Jacometto (Jacometto Veneziano),Italian,1472.0,1498.0,1975,"[""Portraits"", ""Women""]",5.536363636363636,11,14,0.7857142857142857,"['portrait', 'of', 'a', 'woman', 'possibly', 'a', 'nun', 'of', 'san', 'scene', 'in']"
195332,Desk (Secretary),western,European Sculpture and Decorative Arts,Woodwork-Furniture,,,ca. 1730–35,1725,1740,"Pine; carved, painted, gilded, and varnished linden wood decorated with colored decoupage prints; mirror glass; the inside of the fall front lined with silk not original to the secretary",,,,,1925,"[""Men"", ""Women"", ""Horses""]",5.34,2,2,1.0,"['desk', 'secretary']"
552793,Bust of an Administrator of the Domain of Neit,western,Egyptian Art,,,"Late Period, Saite",ca. 600 BC,-600,0,Gray/green schist,,,,,1976,"[""Men"", ""Hieroglyphs""]",4.97,8,9,0.8888888888888888,"['bust', 'of', 'an', 'administrator', 'of', 'the', 'domain', 'of']"
206965,Longcase astronomical regulator,western,European Sculpture and Decorative Arts,Horology,,,ca. 1768–70,1763,1775,"Case: oak veneered with ebony and brass, with gilt-bronze mounts; Dial: white enamel; Movement: gilded brass and steel",Ferdinand Berthoud,French,1727.0,1807.0,1982,,,0,3,0.0,[]
53660,Ten Verses on Oxherding,eastern,Asian Art,Paintings,Japan,Kamakura period (1185–1333),1278,1185,1350,Handscroll; ink and color on paper,,,,,2015,"[""Men"", ""Ox"", ""Parables""]",5.5,2,4,0.5,"['ten', 'on']"
729644,"In proof of true love, a watercarrier skeleton arguing with a woman (Posada); two skeleton angels in upper corners (Manilla)",western,Drawings and Prints,Prints,,,ca. 1890–96,1885,1895,Type-metal engraving and letterpress,José Guadalupe Posada,Mexican,1852.0,1913.0,1946,"[""Skeletons"", ""Women""]",5.826666666666667,15,20,0.75,"['in', 'proof', 'of', 'true', 'love', 'a', 'arguing', 'with', 'a', 'woman', 'two', 'angels', 'in', 'upper', 'corners']"
281977,Mestanskeho Pivovaru,eastern,Photographs,Photographs,,,1994–96,1994,1996,Gelatin silver print,Patrick Faigenbaum,French,1954.0,9999.0,1996,"[""Men"", ""Portraits""]",,0,2,0.0,[]
16717,Fair Critics,western,The American Wing,,American,,1887,1887,1887,Oil on canvas,Charles Courtney Curran,American,1861.0,1942.0,2014,"[""Painting"", ""Men"", ""Women"", ""Artists""]",5.38,2,2,1.0,"['fair', 'critics']"
435848,The Birth of the Virgin,eastern,European Paintings,Paintings,,,1467,1467,1467,Tempera and oil on wood,Fra Carnevale (Bartolomeo di Giovanni Corradini),Italian,1416.0,1484.0,1935,"[""Infants"", ""Men"", ""Women"", ""Saint Anne"", ""Virgin Mary""]",5.604000000000001,5,5,1.0,"['the', 'birth', 'of', 'the', 'virgin']"
24786,木賊兎図大小揃物 Fittings for a Pair of Swords (<i>Daishō Soroi-Mono</i>),eastern,Arms and Armor,"Sword Furniture-Fittings, Sets of",Japanese,,19th century,1801,1900,"Copper-gold alloy (<i>shakudō</i>), gold, silver, copper-silver alloy (<i>shibuichi</i>), copper",石黒政美 Ishiguro Masayoshi,Japanese,1774.0,1862.0,1948,"[""Rabbits""]",5.510000000000001,6,12,0.5,"['for', 'a', 'pair', 'of', 'i', 'i']"
824771,Marie Antoinette in a Park,western,Drawings and Prints,Drawings,,,ca. 1780–81,1775,1786,"Black chalk, stumped, and white chalk; framing lines in black chalk",Elisabeth Louise Vigée Le Brun,French,1755.0,1842.0,2019,"[""Marie Antoinette"", ""Queens"", ""Portraits"", ""Women""]",5.85,4,5,0.8,"['marie', 'in', 'a', 'park']"
39742,"The Deity Vajrabhairava, Tantric Form of the Bodhisattva Manjushri",eastern,Asian Art,Textiles-Embroidered,China,Ming dynasty (1368–1644),early 15th century,1400,1433,Silk embroidery with metal thread and horsehair on silk satin,,,,,1993,"[""Animals"", ""Birds"", ""Deities"", ""Demons""]",5.045,4,9,0.4444444444444444,"['the', 'form', 'of', 'the']"
437133,Garden at Sainte-Adresse,eastern,European Paintings,Paintings,,,1867,1867,1867,Oil on canvas,Claude Monet,French,1840.0,1926.0,1967,"[""Gardens"", ""Men"", ""Women"", ""Seas"", ""Boats""]",6.0600000000000005,2,4,0.5,"['garden', 'at']"
551786,"Book of the Dead of the Priest of Horus, Imhotep (Imuthes)",western,Egyptian Art,,,Early Ptolemaic Period,ca. 332–200 B.C.,-332,-200,"Papyrus, ink",,,,,1935,"[""Birds"", ""Lions"", ""Boats"", ""Hieratic""]",4.952500000000001,8,11,0.7272727272727273,"['book', 'of', 'the', 'dead', 'of', 'the', 'priest', 'of']"
329077,Head of a ruler,western,Ancient West Asian Art,,,Early Bronze Age,ca. 2300–2000 BCE,-2300,-2000,Copper alloy,,,,,1947,"[""Heads"", ""Men""]",5.38,3,4,0.75,"['head', 'of', 'a']"
437340,"Charles Maurice de Talleyrand Périgord (1754–1838), Prince de Talleyrand",eastern,European Paintings,Paintings,,,1817,1817,1817,Oil on canvas,Pierre Paul Prud'hon,French,1758.0,1823.0,1994,"[""Men"", ""Portraits""]",5.3,5,10,0.5,"['charles', 'maurice', 'de', 'prince', 'de']"
551786,"Book of the Dead of the Priest of Horus, Imhotep (Imuthes)",western,Egyptian Art,,,Early Ptolemaic Period,ca. 332–200 B.C.,-332,-200,"Papyrus, ink",,,,,1935,"[""Birds"", ""Lions"", ""Boats"", ""Hieratic""]",4.952500000000001,8,11,0.7272727272727273,"['book', 'of', 'the', 'dead', 'of', 'the', 'priest', 'of']"
471853,Enthroned Virgin and Child,western,The Cloisters,Sculpture,French,,1150–1200,1150,1200,"Walnut with gesso, paint, tin leaf, traces of linen, and possible human remains",,,,,1967,"[""Madonna and Child""]",6.153333333333333,3,4,0.75,"['virgin', 'and', 'child']"
329077,Head of a ruler,western,Ancient West Asian Art,,,Early Bronze Age,ca. 2300–2000 BCE,-2300,-2000,Copper alloy,,,,,1947,"[""Heads"", ""Men""]",5.38,3,4,0.75,"['head', 'of', 'a']"
437261,The Penitence of Saint Jerome,western,European Paintings,Paintings,,,ca. 1515,1510,1520,Oil on wood,Joachim Patinir,Netherlandish,1515.0,1524.0,1936,"[""Landscapes"", ""Saint Jerome"", ""Saint John the Baptist"", ""Jesus"", ""Baptism of Christ""]",5.32,4,5,0.8,"['the', 'of', 'saint', 'jerome']"
310453,Nkishi (community power figure),western,The Michael C. Rockefeller Wing,Wood-Sculpture,Songye peoples,,19th–first half of 20th century,1800,1950,"Wood, copper, brass, iron, fiber, snakeskin, leather, fur, feathers, mud, resin",Songye artist and nganga (ritual specialist),,,,1978,"[""Men"", ""Ritual Objects""]",6.153333333333333,3,4,0.75,"['community', 'power', 'figure']"
53655,"Ono no Komachi: Number Two (Sono ni), from the series Stylish Parodies of the Six Poetic Immortals (Fūryū yatsushi rokkasen)",eastern,Asian Art,Prints,Japan,Edo period (1615–1868),1790s,1790,1799,Woodblock print; ink and color on paper,Chōbunsai Eishi,Japanese,1756.0,1829.0,1939,"[""Fans"", ""Women""]",5.093333333333334,12,20,0.6,"['no', 'number', 'two', 'sono', 'ni', 'from', 'the', 'series', 'of', 'the', 'six', 'poetic']"
317877,Processional Cross,western,The Michael C. Rockefeller Wing,Metal-Sculpture,Northern Highlands region,,14th–15th century,1300,1500,Brass,Northern Highlands artist,,,,1998,,4.68,1,2,0.5,['cross']
729644,"In proof of true love, a watercarrier skeleton arguing with a woman (Posada); two skeleton angels in upper corners (Manilla)",western,Drawings and Prints,Prints,,,ca. 1890–96,1885,1895,Type-metal engraving and letterpress,José Guadalupe Posada,Mexican,1852.0,1913.0,1946,"[""Skeletons"", ""Women""]",5.826666666666667,15,20,0.75,"['in', 'proof', 'of', 'true', 'love', 'a', 'arguing', 'with', 'a', 'woman', 'two', 'angels', 'in', 'upper', 'corners']"
452102,Damascus Room,western,Islamic Art,Wood,,,dated 1119 AH/1707 CE,1706,1708,"Wood (poplar) with gesso relief, gold and tin leaf, glazes and paint; wood (cypress, poplar, and mulberry), mother-of-pearl, marble and other stones, stucco with glass, plaster ceramic tiles, iron, brass",,,,,1970,,5.52,1,2,0.5,['room']
437175,Virgin and Child,eastern,European Paintings,Paintings,,,1670s,1670,1679,Oil on canvas,Bartolomé Estebán Murillo,Spanish,1617.0,1682.0,1943,"[""Madonna and Child""]",6.153333333333333,3,3,1.0,"['virgin', 'and', 'child']"
729644,"In proof of true love, a watercarrier skeleton arguing with a woman (Posada); two skeleton angels in upper corners (Manilla)",western,Drawings and Prints,Prints,,,ca. 1890–96,1885,1895,Type-metal engraving and letterpress,José Guadalupe Posada,Mexican,1852.0,1913.0,1946,"[""Skeletons"", ""Women""]",5.826666666666667,15,20,0.75,"['in', 'proof', 'of', 'true', 'love', 'a', 'arguing', 'with', 'a', 'woman', 'two', 'angels', 'in', 'upper', 'corners']"
816189,"”Abiding nowhere, the awakened mind arises”",eastern,Asian Art,Calligraphy,Japan,Kamakura (1185–1333) or Nanbokuchō (1336–92) period,early to mid-14th century,1333,1350,Hanging scroll; ink on paper,Musō Soseki,Japanese,1275.0,1351.0,2018,,5.33,4,6,0.6666666666666666,"['nowhere', 'the', 'mind', 'arises']"
310453,Nkishi (community power figure),western,The Michael C. Rockefeller Wing,Wood-Sculpture,Songye peoples,,19th–first half of 20th century,1800,1950,"Wood, copper, brass, iron, fiber, snakeskin, leather, fur, feathers, mud, resin",Songye artist and nganga (ritual specialist),,,,1978,"[""Men"", ""Ritual Objects""]",6.153333333333333,3,4,0.75,"['community', 'power', 'figure']"
435848,The Birth of the Virgin,eastern,European Paintings,Paintings,,,1467,1467,1467,Tempera and oil on wood,Fra Carnevale (Bartolomeo di Giovanni Corradini),Italian,1416.0,1484.0,1935,"[""Infants"", ""Men"", ""Women"", ""Saint Anne"", ""Virgin Mary""]",5.604000000000001,5,5,1.0,"['the', 'birth', 'of', 'the', 'virgin']"
310453,Nkishi (community power figure),western,The Michael C. Rockefeller Wing,Wood-Sculpture,Songye peoples,,19th–first half of 20th century,1800,1950,"Wood, copper, brass, iron, fiber, snakeskin, leather, fur, feathers, mud, resin",Songye artist and nganga (ritual specialist),,,,1978,"[""Men"", ""Ritual Objects""]",6.153333333333333,3,4,0.75,"['community', 'power', 'figure']"
312336,Gwandusu,western,The Michael C. Rockefeller Wing,Wood-Sculpture,Bamana peoples,,15th–17th century,1400,1699,"Wood (Cordyla africana or Lonchocarpus), applied organic materials",Bamana numu (blacksmith),,,,1979,"[""Infants"", ""Mothers""]",,0,1,0.0,[]
437422,Charity,western,European Paintings,Paintings,,,ca. 1630,1625,1635,Oil on canvas,Guido Reni,Italian,1575.0,1642.0,1974,"[""Children"", ""Women"", ""Allegory"", ""Nursing""]",6.4,1,1,1.0,['charity']
437422,Charity,western,European Paintings,Paintings,,,ca. 1630,1625,1635,Oil on canvas,Guido Reni,Italian,1575.0,1642.0,1974,"[""Children"", ""Women"", ""Allegory"", ""Nursing""]",6.4,1,1,1.0,['charity']
436947,Boating,eastern,European Paintings,Paintings,,,1874,1874,1874,Oil on canvas,Edouard Manet,French,1832.0,1883.0,1929,"[""Men"", ""Women"", ""Boats""]",,0,1,0.0,[]
435997,The Storm,western,European Paintings,Paintings,,,1880,1880,1880,Oil on canvas,Pierre-Auguste Cot,French,1837.0,1883.0,1887,"[""Men"", ""Women""]",4.62,2,2,1.0,"['the', 'storm']"
544320,Stela of the Steward Mentuwoser,eastern,Egyptian Art,,,Middle Kingdom,ca. 1944 B.C.,-1944,-1944,"Limestone, paint",,,,,1912,"[""Food"", ""Men"", ""Hieroglyphs""]",4.960000000000001,2,5,0.4,"['of', 'the']"
310453,Nkishi (community power figure),western,The Michael C. Rockefeller Wing,Wood-Sculpture,Songye peoples,,19th–first half of 20th century,1800,1950,"Wood, copper, brass, iron, fiber, snakeskin, leather, fur, feathers, mud, resin",Songye artist and nganga (ritual specialist),,,,1978,"[""Men"", ""Ritual Objects""]",6.153333333333333,3,4,0.75,"['community', 'power', 'figure']"
365313,Hypnerotomachia Poliphili,western,Drawings and Prints,Books,,,December 1499,1499,1499,Printed book with woodcut illustrations,Francesco Colonna,Italian,1453.0,1517.0,1923,,,0,2,0.0,[]
451270,"""Shah Jahan on a Terrace, Holding a Pendant Set With His Portrait"", Folio from the Shah Jahan Album",western,Islamic Art,Codices,,,recto: dated 1627–28; verso: ca. 1530–50,1515,1628,"Ink, opaque watercolor, and gold on paper",Chitarman,Indian,1627.0,1670.0,1955,"[""Men"", ""Portraits""]",5.61090909090909,11,18,0.6111111111111112,"['on', 'a', 'holding', 'a', 'set', 'with', 'his', 'portrait', 'from', 'the', 'album']"
472562,The Fieschi Morgan Staurotheke,eastern,Medieval Art,Enamels-Cloisonné,Byzantine,,early 9th century,800,835,"Gilded silver, gold, enamel worked in cloisonné, and niello",,,,,1917,"[""Christ"", ""Virgin Mary"", ""Crucifixion"", ""Saints""]",5.11,2,4,0.5,"['the', 'morgan']"
49049,Cherry Blossoms,eastern,Asian Art,Paintings,Japan,Edo period (1615–1868),late 18th century,1767,1799,Hanging scroll; ink and color on paper,Matsumura Goshun,Japanese,1752.0,1811.0,1975,"[""Trees""]",7.04,1,2,0.5,['cherry']
437868,"Don Gaspar de Guzmán (1587–1645), Count-Duke of Olivares",eastern,European Paintings,Paintings,,,ca. 1636 or later,1631,1660,Oil on canvas,Juan Bautista Martínez del Mazo,Spanish,1612.0,1667.0,1952,"[""Men"", ""Portraits"", ""Horses""]",5.072,5,10,0.5,"['don', 'de', 'count', 'duke', 'of']"
471730,Saint Michael,western,The Cloisters,Paintings-Panels,North Spanish,,1450–1500,1450,1500,Tempera and oil on wood,Master of Belmonte,Spanish,1455.0,1490.0,1955,"[""Saint Michael"", ""Demons""]",6.02,2,2,1.0,"['saint', 'michael']"
38452,The Death of the Buddha (Parinirvana),eastern,Asian Art,Sculpture,Pakistan (ancient region of Gandhara),Kushan period,ca. 3rd century,200,299,Schist,,,,,2015,"[""Gandhara"", ""Sadness"", ""Men"", ""Buddhism"", ""Buddha"", ""Death""]",4.11,4,6,0.6666666666666666,"['the', 'death', 'of', 'the']"
206965,Longcase astronomical regulator,western,European Sculpture and Decorative Arts,Horology,,,ca. 1768–70,1763,1775,"Case: oak veneered with ebony and brass, with gilt-bronze mounts; Dial: white enamel; Movement: gilded brass and steel",Ferdinand Berthoud,French,1727.0,1807.0,1982,,,0,3,0.0,[]
310453,Nkishi (community power figure),western,The Michael C. Rockefeller Wing,Wood-Sculpture,Songye peoples,,19th–first half of 20th century,1800,1950,"Wood, copper, brass, iron, fiber, snakeskin, leather, fur, feathers, mud, resin",Songye artist and nganga (ritual specialist),,,,1978,"[""Men"", ""Ritual Objects""]",6.153333333333333,3,4,0.75,"['community', 'power', 'figure']"
436440,Cottage Children (The Wood Gatherers),western,European Paintings,Paintings,,,1787,1787,1787,Oil on canvas,Thomas Gainsborough,British,1727.0,1788.0,1950,"[""Children"", ""Boys"", ""Girls""]",6.053333333333334,3,5,0.6,"['children', 'the', 'wood']"
206965,Longcase astronomical regulator,western,European Sculpture and Decorative Arts,Horology,,,ca. 1768–70,1763,1775,"Case: oak veneered with ebony and brass, with gilt-bronze mounts; Dial: white enamel; Movement: gilded brass and steel",Ferdinand Berthoud,French,1727.0,1807.0,1982,,,0,3,0.0,[]
55359,Illustration of the Police Superintendent and his men Receiving Wine (Keishi kakutai e sake tamawaru mono no zu),eastern,Asian Art,Prints,Japan,Meiji period (1868–1912),September 1877,1877,1877,Triptych of woodblock prints; ink and color on paper,Tsukioka Yoshitoshi,Japanese,1839.0,1892.0,1959,"[""Men"", ""Women"", ""Drinking"", ""Police""]",5.314285714285715,14,18,0.7777777777777778,"['illustration', 'of', 'the', 'police', 'superintendent', 'and', 'his', 'men', 'receiving', 'wine', 'e', 'sake', 'no', 'zu']"
546127,Uraeus fitting from shrine,western,Egyptian Art,,,Late Period–Ptolemaic Period,664–30 B.C.,-664,-30,Cupreous metal,,,,,1941,"[""Serpents""]",5.18,1,4,0.25,['from']
